date,projected,deaths,deathsPerMillion,deathIncrease,deathIncreasePerMillion,positive,positivePerMillion,positiveIncrease,positiveIncreasePerMillion
20200621,false,685,217,4,1,25963,8229,467,148
20200622,false,686,217,1,0,26051,8257,88,28
20200623,false,688,218,2,1,26373,8359,322,102
20200624,false,692,219,4,1,26705,8464,332,105
20200625,false,695,220,3,1,27197,8620,492,156
20200626,false,704,223,9,3,27686,8775,489,155
20200627,false,704,223,0,0,28012,8878,326,103
20200628,false,705,223,1,0,28489,9030,477,151
20200629,false,708,224,3,1,28782,9122,293,93
20200630,false,715,227,7,2,29007,9194,225,71
20200701,false,717,227,2,1,29451,9334,444,141
20200702,false,718,228,1,0,30209,9575,758,240
20200703,false,720,228,2,1,30429,9644,220,70
20200704,false,721,229,1,0,31041,9838,612,194
20200705,false,721,229,0,0,31353,9937,312,99
20200706,false,723,229,2,1,31657,10034,304,96
20200707,false,725,230,2,1,32029,10152,372,118
20200708,false,735,233,10,3,32509,10304,480,152
20200709,false,739,234,4,1,33240,10535,731,232
20200710,false,743,235,4,1,33984,10771,744,236
20200711,false,748,237,5,2,34647,10981,663,210
20200712,false,750,238,2,1,35071,11116,424,134
20200713,false,754,239,4,1,35529,11261,458,145
20200714,false,757,240,3,1,35849,11362,320,101
20200715,false,762,242,5,2,36291,11502,442,140
20200716,false,778,247,16,5,37132,11769,841,267
20200717,false,784,248,6,2,37722,11956,590,187
20200718,false,787,249,3,1,37907,12015,185,59
20200719,false,794,252,7,2,38723,12273,816,259
20200720,false,797,253,3,1,39166,12414,443,140
20200721,false,802,254,5,2,39474,12511,308,98
20200722,false,808,256,6,2,39793,12612,319,101
20200723,false,818,259,10,3,40634,12879,841,267
20200724,false,823,261,5,2,41271,13081,637,202
20200725,false,826,262,3,1,41671,13208,400,127
20200726,false,827,262,1,0,42200,13375,529,168
20200727,false,833,264,6,2,42554,13487,354,112
20200728,false,839,266,6,2,42777,13558,223,71
20200729,false,846,268,7,2,43277,13717,500,158
20200730,false,857,272,11,3,44038,13958,761,241
20200731,false,867,275,10,3,44582,14130,544,172
20200801,false,872,276,5,2,44976,14255,394,125
20200802,false,876,278,4,1,45492,14419,516,164
20200803,false,882,280,6,2,45841,14529,349,111
20200804,false,888,281,6,2,46042,14593,201,64
20200805,false,899,285,11,3,46659,14789,617,196
20200806,false,908,288,9,3,47361,15011,702,222
20200807,false,913,289,5,2,47865,15171,504,160
20200808,false,925,293,12,4,48283,15303,418,132
20200809,false,930,295,5,2,48789,15464,506,160
20200810,false,933,296,3,1,49071,15553,282,89
20200811,false,940,298,7,2,49329,15635,258,82
20200812,false,951,301,11,3,49806,15786,477,151
20200813,false,959,304,8,3,50336,15954,530,168
20200814,false,966,306,7,2,50932,16143,596,189
20200815,false,973,308,7,2,51793,16416,861,273
20200816,false,975,309,2,1,52428,16617,635,201
20200817,false,981,311,6,2,52722,16710,294,93
20200818,false,989,313,8,3,52951,16783,229,73
20200819,false,1006,319,17,5,53288,16890,337,107
20200820,false,1014,321,8,3,54015,17120,727,230
20200821,false,1021,324,7,2,55006,17434,991,314
20200822,false,1031,327,10,3,55735,17665,729,231
20200823,false,1036,328,5,2,56275,17836,540,171
20200824,false,1044,331,8,3,56633,17950,358,113
20200825,false,1052,333,8,3,57294,18159,661,210
20200826,false,1067,338,15,5,58235,18458,941,298
20200827,false,1083,343,16,5,59786,18949,1551,492
20200828,false,1095,347,12,4,60971,19325,1185,376
20200829,false,1108,351,13,4,61749,19571,778,247
20200830,false,1113,353,5,2,62720,19879,971,308
20200831,false,1116,354,3,1,63328,20072,608,193
20200901,false,1123,356,7,2,63919,20259,591,187
20200902,false,1126,357,3,1,64645,20489,726,230
20200903,false,1135,360,9,3,65523,20768,878,278
20200904,false,1141,362,6,2,66614,21113,1091,346
20200905,false,1161,368,20,6,67642,21439,1028,326
20200906,false,1165,369,4,1,68291,21645,649,206
20200907,false,1168,370,3,1,68684,21769,393,125
20200908,false,1180,374,12,4,69139,21914,455,144
20200909,false,1194,378,14,4,69503,22029,364,115
20200910,false,1207,383,13,4,70405,22315,902,286
20200911,false,1211,384,4,1,71133,22546,728,231
20200912,false,1217,386,6,2,71706,22727,573,182
20200913,false,1218,386,1,0,72490,22976,784,248
20200914,false,1224,388,6,2,72876,23098,386,122
20200915,false,1234,391,10,3,73277,23225,401,127
20200916,false,1237,392,3,1,74080,23480,803,255
20200917,false,1251,397,14,4,75028,23780,948,300
20200918,false,1260,399,9,3,76211,24155,1183,375
20200919,false,1264,401,4,1,77058,24424,847,268
20200920,false,1265,401,1,0,77679,24620,621,197
20200921,false,1274,404,9,3,78339,24830,660,209
20200922,false,1286,408,12,4,78887,25003,548,174
20200923,false,1294,410,8,3,79923,25332,1036,328
20200924,false,1302,413,8,3,81071,25695,1148,364
20200925,false,1307,414,5,2,82045,26004,974,309
20200926,false,1311,416,4,1,82944,26289,899,285
20200927,false,1314,416,3,1,83636,26508,692,219
20200928,false,1320,418,6,2,84002,26624,366,116
20200929,false,1328,421,8,3,84476,26775,474,150
20200930,false,1344,426,16,5,85596,27130,1120,355
20201001,false,1360,431,16,5,86634,27459,1038,329
20201002,false,1372,435,12,4,87559,27752,925,293
20201003,false,1377,436,5,2,88470,28041,911,289
20201004,false,1382,438,5,2,89096,28239,626,198
20201005,false,1389,440,7,2,89460,28354,364,115
20201006,false,1400,444,11,3,89934,28505,474,150
20201007,false,1415,448,15,5,90884,28806,950,301
20201008,false,1421,450,6,2,92145,29205,1261,400
20201009,false,1437,455,16,5,93187,29536,1042,330
20201010,false,1455,461,18,6,94271,29879,1084,344
20201011,false,1460,463,5,2,95346,30220,1075,341
20201012,false,1472,467,12,4,95809,30367,463,147
20201013,false,1485,471,13,4,96338,30534,529,168
20201014,false,1497,474,12,4,97384,30866,1046,332
20201015,false,1506,477,9,3,98717,31288,1333,422
20201016,false,1523,483,17,5,99946,31678,1229,390
20201017,false,1527,484,4,1,101103,32045,1157,367
20201018,false,1528,484,1,0,101960,32316,857,272
20201019,false,1538,487,10,3,102517,32493,557,177
20201020,false,1555,493,17,5,103011,32649,494,157
20201021,false,1584,502,29,9,104190,33023,1179,374
20201022,false,1601,507,17,5,105625,33478,1435,455
20201023,false,1620,513,19,6,106874,33874,1249,396
20201024,false,1631,517,11,3,108514,34394,1640,520
20201025,false,1634,518,3,1,109657,34756,1143,362
20201026,false,1648,522,14,4,110404,34993,747,237
20201027,false,1661,526,13,4,111261,35264,857,272
20201028,false,1682,533,21,7,113042,35829,1781,564
20201029,false,1693,537,11,3,114982,36444,1940,615
20201030,false,1706,541,13,4,117185,37142,2203,698
20201031,false,1716,544,10,3,119755,37956,2570,815
20201101,false,1717,544,1,0,121967,38657,2212,701
20201102,false,1741,552,24,8,123372,39103,1405,445
20201103,false,1763,559,22,7,124464,39449,1092,346
20201104,false,1787,566,24,8,126740,40170,2276,721
20201105,false,1802,571,15,5,130732,41436,3992,1265
20201106,false,1818,576,16,5,133510,42316,2778,880
20201107,false,1829,580,11,3,137228,43494,3718,1178
20201108,false,1842,584,13,4,140541,44544,3313,1050
20201109,false,1849,586,7,2,144922,45933,4381,1389
20201110,false,1874,594,25,8,147656,46800,2734,867
20201111,true,1899,602,25,8,150594,47731,2938,931
20201112,true,1925,610,25,8,153751,48731,3157,1001
20201113,true,1950,618,26,8,157143,49807,3392,1075
20201114,true,1976,626,26,8,160788,50962,3645,1155
20201115,true,2002,634,26,8,164705,52203,3917,1242
20201116,true,2028,643,26,8,168915,53537,4209,1334
20201117,true,2054,651,26,8,173437,54971,4523,1434
20201118,true,2081,659,27,8,178298,56511,4860,1540
20201119,true,2107,668,27,8,183520,58167,5223,1655
20201120,true,2134,676,27,9,189132,59946,5612,1779
20201121,true,2161,685,27,9,195163,61857,6030,1911
20201122,true,2189,694,27,9,201643,63911,6480,2054
20201123,true,2216,702,27,9,208606,66118,6963,2207
20201124,true,2244,711,28,9,216089,68489,7483,2372
20201125,true,2272,720,28,9,224129,71038,8040,2548
20201126,true,2300,729,28,9,232769,73776,8640,2738
20201127,true,2328,738,28,9,242053,76719,9284,2943
20201128,true,2357,747,29,9,252030,79881,9976,3162
20201129,true,2385,756,29,9,262750,83279,10720,3398
20201130,true,2414,765,29,9,274270,86930,11520,3651
20201201,true,2444,774,29,9,286649,90853,12379,3923
