date,projected,deaths,deathsPerMillion,deathIncrease,deathIncreasePerMillion,positive,positivePerMillion,positiveIncrease,positiveIncreasePerMillion
20200604,false,1135,149,6,1,24416,3206,330,43
20200605,false,1138,149,3,0,24809,3258,393,52
20200606,false,1149,151,11,1,24971,3279,162,21
20200607,false,1153,151,4,1,25081,3294,110,14
20200608,false,1159,152,6,1,25591,3361,510,67
20200609,false,1161,152,2,0,25999,3414,408,54
20200610,false,1176,154,15,2,26367,3463,368,48
20200611,false,1190,156,14,2,26767,3515,400,53
20200612,false,1194,157,4,1,27155,3566,388,51
20200613,false,1204,158,10,1,27348,3591,193,25
20200614,false,1213,159,9,1,27484,3609,136,18
20200615,false,1217,160,4,1,28001,3677,517,68
20200616,false,1221,160,4,1,28495,3742,494,65
20200617,false,1231,162,10,1,28956,3803,461,61
20200618,false,1226,161,-5,-1,29493,3873,537,71
20200619,false,1245,163,19,2,30010,3941,517,68
20200620,false,1255,165,10,1,30324,3982,314,41
20200621,false,1265,166,10,1,30513,4007,189,25
20200622,false,1270,167,5,1,31232,4101,719,94
20200623,false,1276,168,6,1,31848,4182,616,81
20200624,false,1284,169,8,1,32523,4271,675,89
20200625,false,1293,170,9,1,33183,4358,660,87
20200626,false,1300,171,7,1,33803,4439,620,81
20200627,false,1304,171,4,1,34292,4503,489,64
20200628,false,1310,172,6,1,34556,4538,264,35
20200629,false,1310,172,0,0,35540,4667,984,129
20200630,false,1320,173,10,1,36442,4786,902,118
20200701,false,1332,175,12,2,37320,4901,878,115
20200702,false,1339,176,7,1,38189,5015,869,114
20200703,false,1342,176,3,0,38632,5073,443,58
20200704,false,1352,178,10,1,38863,5104,231,30
20200705,false,1354,178,2,0,39156,5142,293,38
20200706,false,1359,178,5,1,40125,5269,969,127
20200707,false,1370,180,11,1,41172,5407,1047,137
20200708,false,1384,182,14,2,42132,5533,960,126
20200709,false,1394,183,10,1,42974,5643,842,111
20200710,false,1409,185,15,2,43815,5754,841,110
20200711,false,1424,187,15,2,44341,5823,526,69
20200712,false,1424,187,0,0,44675,5867,334,44
20200713,false,1438,189,14,2,45745,6007,1070,141
20200714,false,1399,184,-39,-5,46693,6132,948,124
20200715,false,1404,184,5,1,47655,6258,962,126
20200716,false,1421,187,17,2,48480,6366,825,108
20200717,false,1427,187,6,1,49358,6482,878,115
20200718,false,1434,188,7,1,49882,6551,524,69
20200719,false,1444,190,10,1,50216,6594,334,44
20200720,false,1447,190,3,0,51206,6724,990,130
20200721,false,1453,191,6,1,52290,6867,1084,142
20200722,false,1465,192,12,2,53306,7000,1016,133
20200723,false,1468,193,3,0,54177,7115,871,114
20200724,false,1482,195,14,2,54970,7219,793,104
20200725,false,1495,196,13,2,55452,7282,482,63
20200726,false,1494,196,-1,0,55773,7324,321,42
20200727,false,1501,197,7,1,56746,7452,973,128
20200728,false,1518,199,17,2,57655,7571,909,119
20200729,false,1548,203,30,4,58530,7686,875,115
20200730,false,1555,204,7,1,59263,7783,733,96
20200731,false,1564,205,9,1,59950,7873,687,90
20200801,false,1564,205,0,0,60360,7927,410,54
20200802,false,1592,209,28,4,60588,7957,228,30
20200803,false,1596,210,4,1,61428,8067,840,110
20200804,false,1600,210,4,1,62267,8177,839,110
20200805,false,1619,213,19,2,62992,8272,725,95
20200806,false,1624,213,5,1,63698,8365,706,93
20200807,false,1653,217,29,4,64357,8451,659,87
20200808,false,1672,220,19,2,64723,8500,366,48
20200809,false,1688,222,16,2,64918,8525,195,26
20200810,false,1688,222,0,0,65721,8631,803,105
20200811,false,1697,223,9,1,66404,8720,683,90
20200812,false,1716,225,19,2,67005,8799,601,79
20200813,false,1724,226,8,1,67611,8879,606,80
20200814,false,1736,228,12,2,68234,8961,623,82
20200815,false,1755,230,19,2,68579,9006,345,45
20200816,false,1766,232,11,1,68729,9026,150,20
20200817,false,1781,234,15,2,69369,9110,640,84
20200818,false,1785,234,4,1,69967,9188,598,79
20200819,false,1809,238,24,3,70530,9262,563,74
20200820,false,1822,239,13,2,70973,9320,443,58
20200821,false,1837,241,15,2,71414,9378,441,58
20200822,false,1850,243,13,2,71598,9402,184,24
20200823,false,1857,244,7,1,71659,9410,61,8
20200824,false,1863,245,6,1,71681,9413,22,3
20200825,false,1867,245,4,1,71681,9413,0,0
20200826,false,1876,246,9,1,71705,9416,24,3
20200827,false,1880,247,4,1,72161,9476,456,60
20200828,false,1890,248,10,1,72703,9547,542,71
20200829,false,1905,250,15,2,73301,9626,598,79
20200830,false,1905,250,0,0,74320,9760,1019,134
20200831,false,1905,250,0,0,74320,9760,0,0
20200901,false,1915,251,10,1,74635,9801,315,41
20200902,false,1931,254,16,2,74939,9841,304,40
20200903,false,1935,254,4,1,75377,9899,438,58
20200904,false,1945,255,10,1,75856,9962,479,63
20200905,false,1953,256,8,1,76335,10024,479,63
20200906,false,1953,256,0,0,76836,10090,501,66
20200907,false,1953,256,0,0,77235,10143,399,52
20200908,false,1953,256,0,0,77235,10143,0,0
20200909,false,1978,260,25,3,78009,10244,774,102
20200910,false,1985,261,7,1,78467,10304,458,60
20200911,false,1991,261,6,1,79011,10376,544,71
20200912,false,1991,261,0,0,79476,10437,465,61
20200913,false,1991,261,0,0,79826,10483,350,46
20200914,false,2006,263,15,2,80138,10524,312,41
20200915,false,2015,265,9,1,80465,10567,327,43
20200916,false,2020,265,5,1,80812,10612,347,46
20200917,false,2031,267,11,1,81198,10663,386,51
20200918,false,2037,268,6,1,81602,10716,404,53
20200919,false,2037,268,0,0,81602,10716,0,0
20200920,false,2037,268,0,0,82199,10795,597,78
20200921,false,2037,268,0,0,82548,10840,349,46
20200922,false,2070,272,33,4,83193,10925,645,85
20200923,false,2070,272,0,0,83193,10925,0,0
20200924,false,2081,273,11,1,83702,10992,509,67
20200925,false,2080,273,-1,0,84238,11062,536,70
20200926,false,2100,276,20,3,85226,11192,988,130
20200927,false,2100,276,0,0,85830,11271,604,79
20200928,false,2100,276,0,0,86269,11329,439,58
20200929,false,2100,276,0,0,86638,11377,369,48
20200930,false,2124,279,24,3,87042,11430,404,53
20201001,false,2126,279,2,0,87522,11494,480,63
20201002,false,2132,280,6,1,88116,11572,594,78
20201003,false,2143,281,11,1,88810,11663,694,91
20201004,false,2142,281,-1,0,89419,11743,609,80
20201005,false,2142,281,0,0,89874,11802,455,60
20201006,false,2158,283,16,2,90276,11855,402,53
20201007,false,2165,284,7,1,90663,11906,387,51
20201008,false,2177,286,12,2,91208,11978,545,72
20201009,false,2183,287,6,1,91918,12071,710,93
20201010,false,2190,288,7,1,92560,12155,642,84
20201011,false,2190,288,0,0,93035,12218,475,62
20201012,false,2190,288,0,0,93035,12218,0,0
20201013,false,2211,290,21,3,94775,12446,1740,228
20201014,false,2211,290,0,0,94775,12446,0,0
20201015,false,2221,292,10,1,95509,12542,734,96
20201016,false,2232,293,11,1,96185,12631,676,89
20201017,false,2239,294,7,1,96894,12724,709,93
20201018,false,2239,294,0,0,98201,12896,1307,172
20201019,false,2239,294,0,0,98201,12896,0,0
20201020,false,2258,297,19,2,98661,12956,460,60
20201021,false,2282,300,24,3,99150,13021,489,64
20201022,false,2286,300,4,1,99874,13116,724,95
20201023,false,2289,301,3,0,100525,13201,651,85
20201024,false,2296,302,7,1,101345,13309,820,108
20201025,false,2296,302,0,0,102913,13515,1568,206
20201026,false,2296,302,0,0,102913,13515,0,0
20201027,false,2321,305,25,3,103500,13592,587,77
20201028,false,2337,307,16,2,104027,13661,527,69
20201029,false,2353,309,16,2,104743,13755,716,94
20201030,false,2359,310,6,1,105557,13862,814,107
20201031,false,2366,311,7,1,106573,13995,1016,133
20201101,false,2366,311,0,0,107501,14117,928,122
20201102,false,2366,311,0,0,108315,14224,814,107
20201103,false,2378,312,12,2,109354,14361,1039,136
20201104,false,2400,315,22,3,110011,14447,657,86
20201105,false,2416,317,16,2,111480,14640,1469,193
20201106,false,2431,319,15,2,112550,14780,1070,141
20201107,false,2439,320,8,1,114241,15002,1691,222
20201108,false,2439,320,0,0,116011,15235,1770,232
20201109,false,2439,320,0,0,117331,15408,1320,173
20201110,false,2460,323,21,3,118570,15571,1239,163
20201111,true,2482,326,22,3,119878,15743,1308,172
20201112,true,2504,329,22,3,121258,15924,1380,181
20201113,true,2526,332,23,3,122714,16115,1456,191
20201114,true,2549,335,23,3,124251,16317,1537,202
20201115,true,2573,338,24,3,125873,16530,1622,213
20201116,true,2597,341,24,3,127585,16755,1712,225
20201117,true,2622,344,25,3,129392,16992,1807,237
20201118,true,2647,348,25,3,131299,17242,1907,250
20201119,true,2674,351,26,3,133312,17507,2013,264
20201120,true,2700,355,27,4,135436,17786,2124,279
20201121,true,2728,358,27,4,137677,18080,2242,294
20201122,true,2756,362,28,4,140043,18391,2366,311
20201123,true,2784,366,29,4,142540,18719,2497,328
20201124,true,2814,369,29,4,145175,19065,2635,346
20201125,true,2844,373,30,4,147956,19430,2781,365
20201126,true,2875,377,31,4,150891,19815,2935,385
20201127,true,2906,382,32,4,153988,20222,3097,407
20201128,true,2939,386,32,4,157257,20651,3269,429
20201129,true,2972,390,33,4,160707,21104,3450,453
20201130,true,3006,395,34,4,164348,21582,3641,478
20201201,true,3040,399,35,5,168191,22087,3843,505
