date,projected,deaths,deathsPerMillion,deathIncrease,deathIncreaseAverage,deathIncreasePerMillion,deathIncreaseAveragePerMillion,positive,positivePerMillion,positiveIncrease,positiveIncreaseAverage,positiveIncreasePerMillion,positiveIncreaseAveragePerMillion
20200426,false,274,45,1,14,0,2,6997,1140,171,187,28,30
20200427,false,288,47,14,14,2,2,7171,1168,174,190,28,31
20200428,false,314,51,26,16,4,3,7303,1190,132,195,22,32
20200429,false,318,52,4,18,1,3,7425,1210,122,195,20,32
20200430,false,329,54,11,16,2,3,7562,1232,137,184,22,30
20200501,false,337,55,8,16,1,3,7835,1277,273,177,44,29
20200502,false,351,57,14,11,2,2,8154,1329,319,173,52,28
20200503,false,352,57,1,11,0,2,8386,1366,232,190,38,31
20200504,false,358,58,6,11,1,2,8754,1426,368,198,60,32
20200505,false,377,61,19,10,3,2,8916,1453,162,226,26,37
20200506,false,396,65,19,9,3,1,9102,1483,186,230,30,37
20200507,false,418,68,22,11,4,2,9341,1522,239,240,39,39
20200508,false,449,73,31,13,5,2,9489,1546,148,254,24,41
20200509,false,472,77,23,16,4,3,9666,1575,177,236,29,38
20200510,false,482,79,10,17,2,3,9844,1604,178,216,29,35
20200511,false,488,80,6,19,1,3,9918,1616,74,208,12,34
20200512,false,524,85,36,19,6,3,10006,1630,88,166,14,27
20200513,false,542,88,18,21,3,3,10142,1652,136,156,22,25
20200514,false,562,92,20,21,3,3,10317,1681,175,149,29,24
20200515,false,576,94,14,21,2,3,10456,1704,139,139,23,23
20200516,false,589,96,13,18,2,3,10675,1739,219,138,36,22
20200517,false,594,97,5,17,1,3,10789,1758,114,144,19,23
20200518,false,605,99,11,16,2,3,10945,1783,156,135,25,22
20200519,false,616,100,11,17,2,3,11080,1805,135,147,22,24
20200520,false,631,103,15,13,2,2,11232,1830,152,153,25,25
20200521,false,661,108,30,13,5,2,11340,1848,108,156,18,25
20200522,false,671,109,10,14,2,2,11558,1883,218,146,36,24
20200523,false,676,110,5,14,1,2,11752,1915,194,157,32,26
20200524,false,681,111,5,12,1,2,11988,1953,236,154,38,25
20200525,false,685,112,4,12,1,2,12167,1982,179,171,29,28
20200526,false,686,112,1,11,0,2,12291,2003,124,175,20,29
20200527,false,696,113,10,10,2,2,12492,2035,201,173,33,28
20200528,false,707,115,11,9,2,1,12673,2065,181,180,29,29
20200529,false,738,120,31,7,5,1,12795,2085,122,190,20,31
20200530,false,771,126,33,10,5,2,12962,2112,167,177,27,29
20200531,false,772,126,1,14,0,2,13147,2142,185,173,30,28
20200601,false,773,126,1,13,0,2,13327,2171,180,166,29,27
20200602,false,783,128,10,13,2,2,13575,2212,248,166,40,27
20200603,false,786,128,3,14,0,2,13767,2243,192,183,31,30
20200604,false,786,128,0,13,0,2,14057,2290,290,182,47,30
20200605,false,799,130,13,11,2,2,14253,2322,196,198,32,32
20200606,false,809,132,10,9,2,1,14442,2353,189,208,31,34
20200607,false,809,132,0,5,0,1,14553,2371,111,211,18,34
20200608,false,819,133,10,5,2,1,14734,2401,181,201,29,33
20200609,false,840,137,21,7,3,1,14913,2430,179,201,29,33
20200610,false,848,138,8,8,1,1,15187,2474,274,191,45,31
20200611,false,860,140,12,9,2,1,15390,2508,203,203,33,33
20200612,false,872,142,12,11,2,2,15585,2539,195,190,32,31
20200613,false,879,143,7,10,1,2,15810,2576,225,190,37,31
20200614,false,879,143,0,10,0,2,15810,2576,0,195,0,32
20200615,false,880,143,1,10,0,2,16189,2638,379,180,62,29
20200616,false,882,144,2,9,0,1,16414,2674,225,208,37,34
20200617,false,909,148,27,6,4,1,16625,2709,211,214,34,35
20200618,false,946,154,37,9,6,1,16908,2755,283,205,46,33
20200619,false,948,154,2,12,0,2,17201,2803,293,217,48,35
20200620,false,955,156,7,11,1,2,17590,2866,389,231,63,38
20200621,false,956,156,1,11,0,2,18003,2933,413,254,67,41
20200622,false,961,157,5,11,1,2,18143,2956,140,313,23,51
20200623,false,961,157,0,12,0,2,18143,2956,0,279,0,45
20200624,false,975,159,14,11,2,2,18868,3074,725,247,118,40
20200625,false,982,160,7,9,1,1,19421,3164,553,320,90,52
20200626,false,990,161,8,5,1,1,19914,3245,493,359,80,58
20200627,false,996,162,6,6,1,1,20261,3301,347,388,57,63
20200628,false,997,162,1,6,0,1,20575,3352,314,382,51,62
20200629,false,998,163,1,6,0,1,21043,3429,468,367,76,60
20200630,false,1015,165,17,5,3,1,21551,3511,508,414,83,67
20200701,false,1017,166,2,8,0,1,21927,3573,376,487,61,79
20200702,false,1022,167,5,6,1,1,22283,3631,356,437,58,71
20200703,false,1026,167,4,6,1,1,22830,3720,547,409,89,67
20200704,false,1027,167,1,5,0,1,23215,3783,385,417,63,68
20200705,false,1028,167,1,4,0,1,23436,3819,221,422,36,69
20200706,false,1028,167,0,4,0,1,23856,3887,420,409,68,67
20200707,false,1042,170,14,4,2,1,24629,4013,773,402,126,65
20200708,false,1046,170,4,4,1,1,25204,4107,575,440,94,72
20200709,false,1051,171,5,4,1,1,25999,4236,795,468,130,76
20200710,false,1051,171,0,4,0,1,25999,4236,0,531,0,87
20200711,false,1069,174,18,4,3,1,27133,4421,1134,453,185,74
20200712,false,1069,174,0,6,0,1,27443,4471,310,560,51,91
20200713,false,1083,176,14,6,2,1,27890,4544,447,572,73,93
20200714,false,1093,178,10,8,2,1,28826,4697,936,576,153,94
20200715,false,1102,180,9,7,1,1,29714,4841,888,600,145,98
20200716,false,1113,181,11,8,2,1,30422,4957,708,644,115,105
20200717,false,1121,183,8,9,1,1,31288,5098,866,632,141,103
20200718,false,1130,184,9,10,1,2,32248,5254,960,756,156,123
20200719,false,1129,184,-1,9,0,1,33094,5392,846,731,138,119
20200720,false,1132,184,3,9,0,1,33624,5479,530,807,86,131
20200721,false,1143,186,11,7,2,1,34762,5664,1138,819,185,133
20200722,false,1159,189,16,7,3,1,36063,5876,1301,848,212,138
20200723,false,1179,192,20,8,3,1,37700,6143,1637,907,267,148
20200724,false,1178,192,-1,9,0,1,39352,6412,1652,1040,269,169
20200725,false,1182,193,4,8,1,1,40709,6633,1357,1152,221,188
20200726,false,1197,195,15,7,2,1,41927,6831,1218,1209,198,197
20200727,false,1201,196,4,10,1,2,43050,7014,1123,1262,183,206
20200728,false,1213,198,12,10,2,2,44823,7303,1773,1347,289,219
20200729,false,1220,199,7,10,1,2,46750,7617,1927,1437,314,234
20200730,false,1233,201,13,9,2,1,48834,7957,2084,1527,340,249
20200731,false,1243,203,10,8,2,1,50323,8199,1489,1591,243,259
20200801,false,1253,204,10,9,2,1,51258,8352,935,1567,152,255
20200802,false,1253,204,0,10,0,2,51840,8447,582,1507,95,246
20200803,false,1255,204,2,8,0,1,52887,8617,1047,1416,171,231
20200804,false,1266,206,11,8,2,1,54080,8812,1193,1405,194,229
20200805,false,1272,207,6,8,1,1,55321,9014,1241,1322,202,215
20200806,false,1280,209,8,7,1,1,56383,9187,1062,1224,173,199
20200807,false,1301,212,21,7,3,1,57379,9349,996,1078,162,176
20200808,false,1301,212,0,8,0,1,57379,9349,0,1008,0,164
20200809,false,1301,212,0,7,0,1,57379,9349,0,874,0,142
20200810,false,1307,213,6,7,1,1,59954,9769,2575,791,420,129
20200811,false,1312,214,5,7,1,1,60935,9928,981,1010,160,165
20200812,false,1323,216,11,7,2,1,62530,10188,1595,979,260,160
20200813,false,1325,216,2,7,0,1,63797,10395,1267,1030,206,168
20200814,false,1335,218,10,6,2,1,65270,10635,1473,1059,240,173
20200815,false,1346,219,11,5,2,1,66397,10818,1127,1127,184,184
20200816,false,1367,223,21,6,3,1,67475,10994,1078,1288,176,210
20200817,false,1396,227,29,9,5,1,68623,11181,1148,1442,187,235
20200818,false,1402,228,6,13,1,2,69417,11310,794,1238,129,202
20200819,false,1414,230,12,13,2,2,70675,11515,1258,1212,205,197
20200820,false,1417,231,3,13,0,2,71733,11688,1058,1164,172,190
20200821,false,1419,231,2,13,0,2,72964,11888,1231,1134,201,185
20200822,false,1425,232,6,12,1,2,74257,12099,1293,1099,211,179
20200823,false,1426,232,1,11,0,2,75075,12232,818,1123,133,183
20200824,false,1426,232,0,8,0,1,75944,12374,869,1086,142,177
20200825,false,1440,235,14,4,2,1,76636,12487,692,1046,113,170
20200826,false,1449,236,9,5,1,1,78062,12719,1426,1031,232,168
20200827,false,1450,236,1,5,0,1,79574,12965,1512,1055,246,172
20200828,false,1464,239,14,5,2,1,80992,13196,1418,1120,231,182
20200829,false,1496,244,32,6,5,1,82190,13392,1198,1147,195,187
20200830,false,1508,246,12,10,2,2,83655,13630,1465,1133,239,185
20200831,false,1530,249,22,12,4,2,84697,13800,1042,1226,170,200
20200901,false,1538,251,8,15,1,2,85755,13972,1058,1250,172,204
20200902,false,1542,251,4,14,1,2,87213,14210,1458,1303,238,212
20200903,false,1545,252,3,13,0,2,88610,14438,1397,1307,228,213
20200904,false,1562,255,17,14,3,2,90215,14699,1605,1291,262,210
20200905,false,1639,267,77,14,13,2,92202,15023,1987,1318,324,215
20200906,false,1658,270,19,20,3,3,93434,15224,1232,1430,201,233
20200907,false,1659,270,1,21,0,3,94340,15371,906,1397,148,228
20200908,false,1661,271,2,18,0,3,95113,15497,773,1378,126,225
20200909,false,1673,273,12,18,2,3,96475,15719,1362,1337,222,218
20200910,false,1691,276,18,19,3,3,97591,15901,1116,1323,182,216
20200911,false,1701,277,10,21,2,3,99160,16157,1569,1283,256,209
20200912,false,1704,278,3,20,0,3,101134,16478,1974,1278,322,208
20200913,false,1705,278,1,9,0,1,102747,16741,1613,1276,263,208
20200914,false,1714,279,9,7,1,1,104079,16958,1332,1330,217,217
20200915,false,1732,282,18,8,3,1,105396,17173,1317,1391,215,227
20200916,false,1739,283,7,10,1,2,106587,17367,1191,1469,194,239
20200917,false,1757,286,18,9,3,1,108334,17651,1747,1445,285,235
20200918,false,1780,290,23,9,4,1,110129,17944,1795,1535,292,250
20200919,false,1793,292,13,11,2,2,111516,18170,1387,1567,226,255
20200920,false,1795,292,2,13,0,2,112844,18386,1328,1483,216,242
20200921,false,1807,294,12,13,2,2,114307,18625,1463,1442,238,235
20200922,false,1864,304,57,13,9,2,115366,18797,1059,1461,173,238
20200923,false,1947,317,83,19,14,3,116946,19055,1580,1424,257,232
20200924,false,1952,318,5,30,1,5,118311,19277,1365,1480,222,241
20200925,false,1994,325,42,28,7,5,120298,19601,1987,1425,324,232
20200926,false,2063,336,69,31,11,5,122014,19880,1716,1453,280,237
20200927,false,2063,336,0,39,0,6,123406,20107,1392,1500,227,244
20200928,false,2064,336,1,38,0,6,124686,20316,1280,1509,209,246
20200929,false,2086,340,22,37,4,6,124762,20328,76,1483,12,242
20200930,false,2118,345,32,32,5,5,126113,20548,1351,1342,220,219
20201001,false,2128,347,10,24,2,4,127912,20841,1799,1310,293,213
20201002,false,2144,349,16,25,3,4,129397,21083,1485,1372,242,224
20201003,false,2169,353,25,21,4,3,131105,21362,1708,1300,278,212
20201004,false,2173,354,4,15,1,2,132431,21578,1326,1299,216,212
20201005,false,2174,354,1,16,0,3,133418,21738,987,1289,161,210
20201006,false,2200,358,26,16,4,3,134583,21928,1165,1247,190,203
20201007,false,2236,364,36,16,6,3,135651,22102,1068,1403,174,229
20201008,false,2259,368,23,17,4,3,137156,22347,1505,1363,245,222
20201009,false,2395,390,136,19,22,3,139164,22675,2008,1321,327,215
20201010,false,2422,395,27,36,4,6,144230,23500,5066,1395,825,227
20201011,false,2422,395,0,36,0,6,144230,23500,0,1875,0,306
20201012,false,2422,395,0,36,0,6,144230,23500,0,1686,0,275
20201013,false,2422,395,0,35,0,6,144230,23500,0,1545,0,252
20201014,false,2420,394,-2,32,0,5,148679,24225,4449,1378,725,225
20201015,false,2442,398,22,26,4,4,150554,24530,1875,1861,306,303
20201016,false,2459,401,17,26,3,4,152571,24859,2017,1914,329,312
20201017,false,2580,420,121,9,20,1,154928,25243,2357,1915,384,312
20201018,false,2582,421,2,23,0,4,156696,25531,1768,1528,288,249
20201019,false,2590,422,8,23,1,4,158101,25760,1405,1781,229,290
20201020,false,2615,426,25,24,4,4,159625,26008,1524,1982,248,323
20201021,false,2641,430,26,28,4,5,160869,26211,1244,2199,203,358
20201022,false,2657,433,16,32,3,5,162723,26513,1854,1741,302,284
20201023,false,2688,438,31,31,5,5,164534,26808,1811,1738,295,283
20201024,false,2801,456,113,33,18,5,167452,27284,2918,1709,475,278
20201025,false,2805,457,4,32,1,5,169495,27617,2043,1789,333,291
20201026,false,2810,458,5,32,1,5,171022,27865,1527,1828,249,298
20201027,false,2838,462,28,31,5,5,172717,28142,1695,1846,276,301
20201028,false,2870,468,32,32,5,5,174632,28454,1915,1870,312,305
20201029,false,2899,472,29,33,5,5,177693,28952,3061,1966,499,320
20201030,false,2925,477,26,35,4,6,180200,29361,2507,2139,408,349
20201031,false,3024,493,99,34,16,6,183186,29847,2986,2238,487,365
20201101,false,3026,493,2,32,0,5,185535,30230,2349,2248,383,366
20201102,false,3031,494,5,32,1,5,188186,30662,2651,2291,432,373
20201103,false,3064,499,33,32,5,5,190424,31027,2238,2452,365,400
20201104,false,3088,503,24,32,4,5,193023,31450,2599,2530,423,412
20201105,false,3106,506,18,31,3,5,196576,32029,3553,2627,579,428
20201106,false,3131,510,25,30,4,5,200507,32670,3931,2698,640,440
20201107,false,3150,513,19,29,3,5,205066,33412,4559,2901,743,473
20201108,false,3153,514,3,18,0,3,209197,34085,4131,3126,673,509
20201109,false,3153,514,0,18,0,3,212441,34614,3244,3380,529,551
20201110,false,3299,538,146,17,24,3,216697,35307,4256,3465,693,565
20201111,false,3323,541,24,34,4,6,220768,35971,4071,3753,663,611
20201112,false,3339,544,16,34,3,6,225371,36721,4603,3964,750,646
20201113,false,3359,547,20,33,3,5,229376,37373,4005,4114,653,670
20201114,false,3373,550,14,33,2,5,235722,38407,6346,4124,1034,672
20201115,false,3374,550,1,32,0,5,239451,39015,3729,4379,608,713
20201116,false,3386,552,12,32,2,5,243169,39621,3718,4322,606,704
20201117,false,3453,563,67,33,11,5,248886,40552,5717,4390,931,715
20201118,false,3477,567,24,22,4,4,253473,41300,4587,4598,747,749
20201119,false,3507,571,30,22,5,4,257822,42008,4349,4672,709,761
20201120,false,3537,576,30,24,5,4,262436,42760,4614,4636,752,755
20201121,false,3555,579,18,25,3,4,267312,43554,4876,4723,794,770
20201122,false,3559,580,4,26,1,4,271527,44241,4215,4513,687,735
20201123,false,3561,580,2,26,0,4,274897,44790,3370,4582,549,747
20201124,false,3750,611,189,25,31,4,278661,45404,3764,4533,613,739
20201125,false,3776,615,26,42,4,7,282792,46077,4131,4254,673,693
20201126,false,3808,620,32,43,5,7,287263,46805,4471,4188,728,682
20201127,false,3809,621,1,43,0,7,290536,47338,3273,4206,533,685
20201128,false,3817,622,8,39,1,6,292740,47698,2204,4014,359,654
20201129,false,3823,623,6,37,1,6,295933,48218,3193,3633,520,592
20201130,false,3829,624,6,38,1,6,299762,48842,3829,3487,624,568
20201201,false,4006,653,177,38,29,6,302691,49319,2929,3552,477,579
20201202,false,4043,659,37,37,6,6,305370,49755,2679,3433,437,559
20201203,false,4102,668,59,38,10,6,309368,50407,3998,3225,651,525
20201204,false,4122,672,20,42,3,7,313421,51067,4053,3158,660,515
20201205,false,4181,681,59,45,10,7,318422,51882,5001,3269,815,533
20201206,false,4192,683,11,52,2,8,322298,52514,3876,3669,632,598
20201207,false,4194,683,2,53,0,9,324956,52947,2658,3766,433,614
20201208,false,4355,710,161,52,26,8,328206,53476,3250,3599,530,586
20201209,false,4383,714,28,50,5,8,330846,53906,2640,3645,430,594
20201210,false,4450,725,67,49,11,8,334704,54535,3858,3639,629,593
20201211,false,4481,730,31,50,5,8,338604,55170,3900,3619,635,590
20201212,false,4503,734,22,51,4,8,342347,55780,3743,3598,610,586
20201213,false,4511,735,8,46,1,7,345041,56219,2694,3418,439,557
20201214,false,4514,735,3,46,0,7,347603,56637,2562,3249,417,529
20201215,false,4754,775,240,46,39,7,350365,57087,2762,3235,450,527
20201216,false,4799,782,45,57,7,9,353038,57522,2673,3166,436,516
20201217,false,4834,788,35,59,6,10,356607,58104,3569,3170,582,517
20201218,false,4853,791,19,55,3,9,360330,58710,3723,3129,607,510
20201219,false,4904,799,51,53,8,9,363114,59164,2784,3104,454,506
20201220,false,4937,804,33,57,5,9,365186,59501,2072,2967,338,483
20201221,false,4947,806,10,61,2,10,368316,60011,3130,2878,510,469
20201222,false,5158,840,211,62,34,10,370439,60357,2123,2959,346,482
20201223,false,5255,856,97,58,16,9,373580,60869,3141,2868,512,467
20201224,false,5294,863,39,65,6,11,376811,61396,3231,2935,526,478
20201225,false,5308,865,14,66,2,11,378887,61734,2076,2886,338,470
20201226,false,5309,865,1,65,0,11,380643,62020,1756,2651,286,432
20201227,false,5312,866,3,58,0,9,382094,62256,1451,2504,236,408
20201228,false,5316,866,4,54,1,9,383616,62504,1522,2415,248,393
20201229,false,5433,885,117,53,19,9,386095,62908,2479,2186,404,356
20201230,false,5491,895,58,39,9,6,388856,63358,2761,2237,450,364
20201231,false,5519,899,28,34,5,6,392570,63963,3714,2182,605,356
20210101,false,5540,903,21,32,3,5,397299,64734,4729,2251,771,367
20210102,false,5543,903,3,33,0,5,399456,65085,2157,2630,351,429
20210103,false,5562,906,19,33,3,5,401761,65461,2305,2688,376,438
20210104,true,5590,911,29,29,5,5,404000,65800,2230,2230,364,364
20210105,true,5620,915,26,26,4,4,406000,66200,2190,2190,356,356
20210106,true,5640,919,24,24,4,4,408000,66500,2140,2140,349,349
20210107,true,5660,923,21,21,3,3,410000,66900,2090,2090,341,341
20210108,true,5680,925,18,18,3,3,412000,67200,2040,2040,333,333
20210109,true,5700,928,15,15,2,2,414000,67500,2000,2000,325,325
20210110,true,5710,930,12,12,2,2,416000,67800,1950,1950,318,318
20210111,true,5720,931,9,9,1,1,418000,68200,1900,1900,310,310
20210112,true,5720,932,6,6,1,1,420000,68500,1850,1850,302,302
20210113,true,5720,933,3,3,0,0,422000,68800,1810,1810,294,294
20210114,true,5730,933,1,1,0,0,424000,69000,1760,1760,286,286
20210115,true,5730,933,0,0,0,0,425000,69300,1710,1710,279,279
20210116,true,5730,933,0,0,0,0,427000,69600,1660,1660,271,271
20210117,true,5730,933,0,0,0,0,429000,69900,1620,1620,263,263
