date,projected,deaths,deathsPerMillion,deathIncrease,deathIncreaseAverage,deathIncreasePerMillion,deathIncreaseAveragePerMillion,positive,positivePerMillion,positiveIncrease,positiveIncreaseAverage,positiveIncreasePerMillion,positiveIncreaseAveragePerMillion
20200816,false,661,167,4,8,1,2,48342,12217,544,674,137,170
20200817,false,665,168,4,8,1,2,48711,12310,369,682,93,172
20200818,false,682,172,17,9,4,2,49326,12466,615,678,155,171
20200819,false,699,177,17,9,4,2,49923,12616,597,657,151,166
20200820,false,709,179,10,10,3,3,50669,12805,746,646,189,163
20200821,false,715,181,6,10,2,3,51746,13077,1077,652,272,165
20200822,false,725,183,10,10,3,3,52599,13293,853,693,216,175
20200823,false,726,183,1,10,0,3,53165,13436,566,686,143,173
20200824,false,730,184,4,9,1,2,53522,13526,357,689,90,174
20200825,false,744,188,14,9,4,2,54172,13690,650,687,164,174
20200826,false,763,193,19,9,5,2,54838,13859,666,692,168,175
20200827,false,778,197,15,9,4,2,55550,14039,712,702,180,177
20200828,false,786,199,8,10,2,3,56260,14218,710,697,179,176
20200829,false,797,201,11,10,3,3,57353,14494,1093,645,276,163
20200830,false,799,202,2,10,1,3,58020,14663,667,679,169,172
20200831,false,800,202,1,10,0,3,58733,14843,713,694,180,175
20200901,false,809,204,9,10,2,3,59399,15011,666,744,168,188
20200902,false,821,207,12,9,3,2,60118,15193,719,747,182,189
20200903,false,835,211,14,8,4,2,61027,15423,909,754,230,191
20200904,false,846,214,11,8,3,2,62040,15679,1013,782,256,198
20200905,false,850,215,4,9,1,2,63187,15969,1147,826,290,209
20200906,false,853,216,3,8,1,2,63607,16075,420,833,106,211
20200907,false,853,216,0,8,0,2,64220,16230,613,798,155,202
20200908,false,854,216,1,8,0,2,65053,16440,833,784,211,198
20200909,false,863,218,9,6,2,2,65929,16661,876,808,221,204
20200910,false,876,221,13,6,3,2,66700,16856,771,830,195,210
20200911,false,888,224,12,6,3,2,67642,17094,942,810,238,205
20200912,false,899,227,11,6,3,2,68659,17351,1017,800,257,202
20200913,false,905,229,6,7,2,2,69354,17527,695,782,176,198
20200914,false,905,229,0,7,0,2,70223,17747,869,821,220,207
20200915,false,912,230,7,7,2,2,71314,18022,1091,858,276,217
20200916,false,924,234,12,8,3,2,72284,18268,970,894,245,226
20200917,false,930,235,6,9,2,2,73318,18529,1034,908,261,229
20200918,false,939,237,9,8,2,2,74567,18844,1249,945,316,239
20200919,false,943,238,4,7,1,2,75804,19157,1237,989,313,250
20200920,false,946,239,3,6,1,2,76807,19411,1003,1021,253,258
20200921,false,948,240,2,6,1,2,77908,19689,1101,1065,278,269
20200922,false,962,243,14,6,4,2,79072,19983,1164,1098,294,277
20200923,false,970,245,8,7,2,2,80161,20258,1089,1108,275,280
20200924,false,981,248,11,7,3,2,81244,20532,1083,1125,274,284
20200925,false,993,251,12,7,3,2,82520,20854,1276,1132,322,286
20200926,false,1004,254,11,8,3,2,83510,21105,990,1136,250,287
20200927,false,1004,254,0,9,0,2,83510,21105,0,1101,0,278
20200928,false,1007,254,3,8,1,2,85194,21530,1684,958,426,242
20200929,false,1018,257,11,8,3,2,86219,21789,1025,1041,259,263
20200930,false,1031,261,13,8,3,2,87199,22037,980,1021,248,258
20201001,false,1035,262,4,9,1,2,88369,22332,1170,1005,296,254
20201002,false,1044,264,9,8,2,2,89559,22633,1190,1018,301,257
20201003,false,1051,266,7,7,2,2,90748,22934,1189,1006,300,254
20201004,false,1052,266,1,7,0,2,91317,23078,569,1034,144,261
20201005,false,1055,267,3,7,1,2,91982,23246,665,1115,168,282
20201006,false,1066,269,11,7,3,2,93346,23590,1364,970,345,245
20201007,false,1075,272,9,7,2,2,94352,23845,1006,1018,254,257
20201008,false,1085,274,10,6,3,2,95564,24151,1212,1022,306,258
20201009,false,1091,276,6,7,2,2,97088,24536,1524,1028,385,260
20201010,false,1095,277,4,7,1,2,98621,24923,1533,1076,387,272
20201011,false,1098,277,3,6,1,2,99387,25117,766,1125,194,284
20201012,false,1104,279,6,7,2,2,100184,25318,797,1153,201,291
20201013,false,1119,283,15,7,4,2,101493,25649,1309,1172,331,296
20201014,false,1132,286,13,8,3,2,102615,25933,1122,1164,284,294
20201015,false,1143,289,11,8,3,2,103836,26241,1221,1180,309,298
20201016,false,1154,292,11,8,3,2,105308,26613,1472,1182,372,299
20201017,false,1168,295,14,9,4,2,106503,26915,1195,1174,302,297
20201018,false,1171,296,3,10,1,3,107299,27116,796,1126,201,285
20201019,false,1173,296,2,10,1,3,108073,27312,774,1130,196,286
20201020,false,1191,301,18,10,5,3,109548,27685,1475,1127,373,285
20201021,false,1210,306,19,10,5,3,110855,28015,1307,1151,330,291
20201022,false,1221,309,11,11,3,3,112483,28427,1628,1177,411,297
20201023,false,1234,312,13,11,3,3,113856,28774,1373,1235,347,312
20201024,false,1245,315,11,11,3,3,115685,29236,1829,1221,462,309
20201025,false,1249,316,4,11,1,3,116736,29501,1051,1312,266,332
20201026,false,1251,316,2,11,1,3,117399,29669,663,1348,168,341
20201027,false,1273,322,22,11,6,3,118409,29924,1010,1332,255,337
20201028,false,1286,325,13,12,3,3,119152,30112,743,1266,188,320
20201029,false,1306,330,20,11,5,3,120193,30375,1041,1185,263,299
20201030,false,1326,335,20,12,5,3,121495,30704,1302,1101,329,278
20201031,false,1337,338,11,13,3,3,122762,31024,1267,1091,320,276
20201101,false,1345,340,8,13,2,3,124111,31365,1349,1011,341,255
20201102,false,1354,342,9,14,2,4,125195,31639,1084,1054,274,266
20201103,false,1375,347,21,15,5,4,126526,31975,1331,1114,336,282
20201104,false,1392,352,17,15,4,4,127772,32290,1246,1160,315,293
20201105,false,1413,357,21,15,5,4,129873,32821,2101,1231,531,311
20201106,false,1429,361,16,15,4,4,131751,33296,1878,1383,475,350
20201107,false,1429,361,0,15,0,4,131751,33296,0,1465,0,370
20201108,false,1438,363,9,13,2,3,136258,34435,4507,1284,1139,324
20201109,false,1444,365,6,13,2,3,138455,34990,2197,1735,555,438
20201110,false,1451,367,7,13,2,3,140157,35420,1702,1894,430,479
20201111,false,1470,371,19,11,5,3,142334,35970,2177,1947,550,492
20201112,false,1481,374,11,11,3,3,144691,36566,2357,2080,596,526
20201113,false,1493,377,12,10,3,3,147358,37240,2667,2117,674,535
20201114,false,1516,383,23,9,6,2,150205,37960,2847,2230,719,564
20201115,false,1528,386,12,12,3,3,154128,38951,3923,2636,991,666
20201116,false,1538,389,10,13,3,3,156857,39641,2729,2553,690,645
20201117,false,1544,390,6,13,2,3,158408,40033,1551,2629,392,664
20201118,false,1570,397,26,13,7,3,161425,40795,3017,2607,762,659
20201119,false,1588,401,18,14,5,4,164340,41532,2915,2727,737,689
20201120,false,1603,405,15,15,4,4,167261,42270,2921,2807,738,709
20201121,false,1624,410,21,16,5,4,170924,43196,3663,2843,926,718
20201122,false,1634,413,10,15,3,4,174330,44056,3406,2960,861,748
20201123,false,1649,417,15,15,4,4,177874,44952,3544,2886,896,729
20201124,false,1664,421,15,16,4,4,180610,45643,2736,3002,691,759
20201125,false,1680,425,16,17,4,4,184342,46587,3732,3172,943,802
20201126,false,1680,425,0,16,0,4,184342,46587,0,3274,0,827
20201127,false,1704,431,24,13,6,3,187567,47402,3225,2857,815,722
20201128,false,1717,434,13,14,3,4,193824,48983,6257,2901,1581,733
20201129,false,1736,439,19,13,5,3,195545,49418,1721,3271,435,827
20201130,false,1743,440,7,15,2,4,197745,49974,2200,3031,556,766
20201201,false,1758,444,15,13,4,3,199482,50413,1737,2839,439,717
20201202,false,1812,458,54,13,14,3,202341,51135,2859,2696,723,681
20201203,false,1836,464,24,19,6,5,204048,51567,1707,2571,431,650
20201204,false,1860,470,24,22,6,6,208875,52787,4827,2815,1220,711
20201205,false,1874,474,14,22,4,6,213245,53891,4370,3044,1104,769
20201206,false,1896,479,22,22,6,6,216486,54710,3241,2774,819,701
20201207,false,1911,483,15,23,4,6,218389,55191,1903,2992,481,756
20201208,false,1922,486,11,24,3,6,220686,55771,2297,2949,580,745
20201209,false,1945,492,23,23,6,6,222993,56354,2307,3029,583,765
20201210,true,1970,498,25,25,6,6,226000,57100,2850,2850,720,720
20201211,true,2000,504,26,26,7,7,229000,57800,2840,2840,717,717
20201212,true,2020,511,27,27,7,7,232000,58500,2830,2830,715,715
20201213,true,2050,518,28,28,7,7,234000,59200,2820,2820,712,712
20201214,true,2080,526,29,29,7,7,237000,59900,2810,2810,709,709
20201215,true,2110,533,30,30,8,8,240000,60600,2800,2800,706,706
20201216,true,2140,541,31,31,8,8,243000,61300,2780,2780,704,704
20201217,true,2170,549,32,32,8,8,245000,62000,2770,2770,701,701
20201218,true,2200,557,32,32,8,8,248000,62700,2760,2760,698,698
20201219,true,2240,566,33,33,8,8,251000,63400,2750,2750,695,695
20201220,true,2270,574,34,34,9,9,254000,64100,2740,2740,693,693
20201221,true,2310,583,35,35,9,9,256000,64800,2730,2730,690,690
20201222,true,2340,592,36,36,9,9,259000,65500,2720,2720,687,687
20201223,true,2380,601,37,37,9,9,262000,66200,2710,2710,684,684
