date,projected,deaths,deathsPerMillion,deathIncrease,deathIncreaseAverage,deathIncreasePerMillion,deathIncreaseAveragePerMillion,positive,positivePerMillion,positiveIncrease,positiveIncreaseAverage,positiveIncreasePerMillion,positiveIncreaseAveragePerMillion
20200511,false,401,82,8,15,2,3,10009,2041,232,293,47,60
20200512,false,429,87,28,15,6,3,10310,2103,301,283,61,58
20200513,false,449,92,20,17,4,3,10617,2165,307,289,63,59
20200514,false,467,95,18,16,4,3,10968,2237,351,291,72,59
20200515,false,476,97,9,17,2,3,11216,2287,248,296,51,60
20200516,false,485,99,9,14,2,3,11523,2350,307,285,63,58
20200517,false,488,100,3,14,1,3,11771,2401,248,279,51,57
20200518,false,489,100,1,14,0,3,12086,2465,315,285,64,58
20200519,false,504,103,15,13,3,3,12376,2524,290,297,59,61
20200520,false,517,105,13,11,3,2,12744,2599,368,295,75,60
20200521,false,529,108,12,10,2,2,13119,2676,375,304,76,62
20200522,false,537,110,8,9,2,2,13563,2766,444,307,91,63
20200523,false,546,111,9,9,2,2,13938,2843,375,335,76,68
20200524,false,551,112,5,9,1,2,14327,2922,389,345,79,70
20200525,false,562,115,11,9,2,2,14730,3004,403,365,82,74
20200526,false,575,117,13,10,3,2,15396,3140,666,378,136,77
20200527,false,581,118,6,10,1,2,15843,3231,447,431,91,88
20200528,false,590,120,9,9,2,2,16310,3326,467,443,95,90
20200529,false,605,123,15,9,3,2,16823,3431,513,456,105,93
20200530,false,618,126,13,10,3,2,17359,3540,536,466,109,95
20200531,false,631,129,13,10,3,2,17903,3651,544,489,111,100
20200601,false,646,132,15,11,3,2,18363,3745,460,511,94,104
20200602,false,651,133,5,12,1,2,18642,3802,279,519,57,106
20200603,false,653,133,2,11,0,2,18851,3845,209,464,43,95
20200604,false,653,133,0,10,0,2,19072,3890,221,430,45,88
20200605,false,676,138,23,9,5,2,19387,3954,315,395,64,81
20200606,false,689,141,13,10,3,2,20043,4088,656,366,134,75
20200607,false,692,141,3,10,1,2,20500,4181,457,383,93,78
20200608,false,718,146,26,9,5,2,20925,4268,425,371,87,76
20200609,false,729,149,11,10,2,2,21422,4369,497,366,101,75
20200610,false,744,152,15,11,3,2,21989,4485,567,397,116,81
20200611,false,755,154,11,13,2,3,22845,4659,856,448,175,91
20200612,false,769,157,14,15,3,3,23710,4836,865,539,176,110
20200613,false,773,158,4,13,1,3,24601,5017,891,618,182,126
20200614,false,773,158,0,12,0,2,25615,5224,1014,651,207,133
20200615,false,774,158,1,12,0,2,26272,5358,657,731,134,149
20200616,false,785,160,11,8,2,2,26912,5489,640,764,131,156
20200617,false,790,161,5,8,1,2,27312,5570,400,784,82,160
20200618,false,810,165,20,7,4,1,28206,5753,894,760,182,155
20200619,false,822,168,12,8,2,2,29002,5915,796,766,162,156
20200620,false,838,171,16,8,3,2,29549,6026,547,756,112,154
20200621,false,839,171,1,9,0,2,30021,6123,472,707,96,144
20200622,false,841,172,2,9,0,2,30454,6211,433,629,88,128
20200623,false,864,176,23,10,5,2,31097,6342,643,597,131,122
20200624,false,891,182,27,11,6,2,32064,6539,967,598,197,122
20200625,false,896,183,5,14,1,3,33206,6772,1142,679,233,138
20200626,false,907,185,11,12,2,2,34183,6972,977,714,199,146
20200627,false,919,187,12,12,2,2,35083,7155,900,740,184,151
20200628,false,919,187,0,12,0,2,35441,7228,358,791,73,161
20200629,false,929,189,10,11,2,2,37175,7582,1734,774,354,158
20200630,false,950,194,21,13,4,3,38045,7759,870,960,177,196
20200701,false,972,198,22,12,4,2,38962,7946,917,993,187,203
20200702,false,985,201,13,12,3,2,40111,8181,1149,985,234,201
20200703,false,1006,205,21,13,4,3,41865,8538,1754,986,358,201
20200704,false,1007,205,1,14,0,3,42862,8742,997,1097,203,224
20200705,false,1007,205,0,13,0,3,43953,8964,1091,1111,223,227
20200706,false,1007,205,0,13,0,3,44878,9153,925,1216,189,248
20200707,false,1033,211,26,11,5,2,45785,9338,907,1100,185,224
20200708,false,1058,216,25,12,5,2,46962,9578,1177,1106,240,226
20200709,false,1068,218,10,12,2,2,49174,10029,2212,1143,451,233
20200710,false,1104,225,36,12,7,2,50508,10301,1334,1295,272,264
20200711,false,1114,227,10,14,2,3,51947,10595,1439,1235,293,252
20200712,false,1121,229,7,15,1,3,53587,10929,1640,1298,334,265
20200713,false,1124,229,3,16,1,3,55545,11328,1958,1376,399,281
20200714,false,1164,237,40,17,8,3,57255,11677,1710,1524,349,311
20200715,false,1211,247,47,19,10,4,59067,12047,1812,1639,370,334
20200716,false,1230,251,19,22,4,4,61088,12459,2021,1729,412,353
20200717,false,1265,258,35,23,7,5,63091,12867,2003,1702,409,347
20200718,false,1286,262,21,23,4,5,65234,13304,2143,1798,437,367
20200719,false,1287,262,1,25,0,5,67011,13667,1777,1898,362,387
20200720,false,1291,263,4,24,1,5,68891,14050,1880,1918,383,391
20200721,false,1303,266,12,24,2,5,70358,14349,1467,1907,299,389
20200722,false,1364,278,61,20,12,4,71813,14646,1455,1872,297,382
20200723,false,1397,285,33,22,7,4,74212,15135,2399,1821,489,371
20200724,false,1438,293,41,24,8,5,76005,15501,1793,1875,366,382
20200725,false,1456,297,18,25,4,5,78130,15935,2125,1845,433,376
20200726,false,1473,300,17,24,3,5,79294,16172,1164,1842,237,376
20200727,false,1491,304,18,27,4,6,81115,16543,1821,1755,371,358
20200728,false,1491,304,0,29,0,6,82366,16798,1251,1746,255,356
20200729,false,1538,314,47,27,10,6,83782,17087,1416,1715,289,350
20200730,false,1565,319,27,25,6,5,85762,17491,1980,1710,404,349
20200731,false,1580,322,15,24,3,5,87723,17891,1961,1650,400,337
20200801,false,1603,327,23,20,5,4,89349,18223,1626,1674,332,341
20200802,false,1627,332,24,21,5,4,91444,18650,2095,1603,427,327
20200803,false,1633,333,6,22,1,4,92661,18898,1217,1736,248,354
20200804,false,1666,340,33,20,7,4,93702,19110,1041,1649,212,336
20200805,false,1695,346,29,25,6,5,94654,19305,952,1619,194,330
20200806,false,1714,350,19,22,4,4,96592,19700,1938,1553,395,317
20200807,false,1735,354,21,21,4,4,98301,20048,1709,1547,349,316
20200808,false,1735,354,0,22,0,4,98387,20066,86,1511,18,308
20200809,false,1768,361,33,19,7,4,101334,20667,2947,1291,601,263
20200810,false,1797,366,29,20,6,4,103020,21011,1686,1413,344,288
20200811,false,1847,377,50,23,10,5,103851,21180,831,1480,169,302
20200812,false,1882,384,35,26,7,5,104786,21371,935,1450,191,296
20200813,false,1890,385,8,27,2,6,105557,21528,771,1447,157,295
20200814,false,1893,386,3,25,1,5,106309,21682,752,1281,153,261
20200815,false,1896,387,3,23,1,5,107580,21941,1271,1144,259,233
20200816,false,1898,387,2,23,0,5,108433,22115,853,1313,174,268
20200817,false,1925,393,27,19,6,4,109004,22231,571,1014,116,207
20200818,false,1936,395,11,18,2,4,110361,22508,1357,855,277,174
20200819,false,1944,396,8,13,2,3,111478,22736,1117,930,228,190
20200820,false,1974,403,30,9,6,2,112449,22934,971,956,198,195
20200821,false,1990,406,16,12,3,2,112770,22999,321,985,65,201
20200822,false,2011,410,21,14,4,3,114532,23359,1762,923,359,188
20200823,false,2013,411,2,16,0,3,115060,23466,528,993,108,203
20200824,false,2024,413,11,16,2,3,116710,23803,1650,947,337,193
20200825,false,2037,415,13,14,3,3,117242,23911,532,1101,109,225
20200826,false,2045,417,8,14,2,3,119254,24322,2012,983,410,200
20200827,false,2076,423,31,14,6,3,121023,24683,1769,1111,361,227
20200828,false,2107,430,31,15,6,3,122185,24920,1162,1225,237,250
20200829,false,2152,439,45,17,9,3,123889,25267,1704,1345,348,274
20200830,false,2162,441,10,20,2,4,125235,25542,1346,1337,275,273
20200831,false,2182,445,20,21,4,4,126058,25709,823,1454,168,297
20200901,false,2200,449,18,23,4,5,127616,26027,1558,1335,318,272
20200902,false,2217,452,17,23,3,5,128239,26154,623,1482,127,302
20200903,false,2233,455,16,25,3,5,129285,26368,1046,1284,213,262
20200904,false,2266,462,33,22,7,4,130393,26594,1108,1180,226,241
20200905,false,2275,464,9,23,2,5,131803,26881,1410,1173,288,239
20200906,false,2276,464,1,18,0,4,132314,26985,511,1131,104,231
20200907,false,2276,464,0,16,0,3,132973,27120,659,1011,134,206
20200908,false,2277,464,1,13,0,3,133606,27249,633,988,129,202
20200909,false,2285,466,8,11,2,2,134417,27414,811,856,165,175
20200910,false,2301,469,16,10,3,2,135565,27648,1148,883,234,180
20200911,false,2333,476,32,10,7,2,136703,27880,1138,897,232,183
20200912,false,2350,479,17,10,3,2,137646,28073,943,901,192,184
20200913,false,2351,479,1,11,0,2,138755,28299,1109,835,226,170
20200914,false,2355,480,4,11,1,2,139459,28443,704,920,144,188
20200915,false,2387,487,32,11,7,2,140160,28586,701,927,143,189
20200916,false,2392,488,5,16,1,3,141087,28775,927,936,189,191
20200917,false,2401,490,9,15,2,3,141757,28911,670,953,137,194
20200918,false,2428,495,27,14,6,3,142863,29137,1106,885,226,180
20200919,false,2437,497,9,14,2,3,144164,29402,1301,880,265,179
20200920,false,2437,497,0,12,0,2,144962,29565,798,931,163,190
20200921,false,2439,497,2,12,0,2,145780,29732,818,887,167,181
20200922,false,2457,501,18,12,4,2,146584,29896,804,903,164,184
20200923,false,2488,507,31,10,6,2,147153,30012,569,918,116,187
20200924,false,2506,511,18,14,4,3,148206,30226,1053,867,215,177
20200925,false,2491,508,-15,15,-3,3,150658,30727,2452,921,500,188
20200926,false,2501,510,10,9,2,2,151591,30917,933,1114,190,227
20200927,false,2501,510,0,9,0,2,152321,31066,730,1061,149,216
20200928,false,2501,510,0,9,0,2,152983,31201,662,1051,135,214
20200929,false,2517,513,16,9,3,2,153554,31317,571,1029,116,210
20200930,false,2540,518,23,9,5,2,154701,31551,1147,996,234,203
20201001,false,2548,520,8,7,2,1,155744,31764,1043,1078,213,220
20201002,false,2550,520,2,6,0,1,156698,31958,954,1077,195,220
20201003,false,2558,522,8,8,2,2,158380,32301,1682,863,343,176
20201004,false,2558,522,0,8,0,2,159169,32462,789,970,161,198
20201005,false,2559,522,1,8,0,2,159713,32573,544,978,111,199
20201006,false,2580,526,21,8,4,2,160477,32729,764,961,156,196
20201007,false,2601,530,21,9,4,2,161418,32921,941,989,192,202
20201008,false,2637,538,36,9,7,2,161975,33035,557,960,114,196
20201009,false,2653,541,16,13,3,3,163465,33339,1490,890,304,182
20201010,false,2664,543,11,15,2,3,164526,33555,1061,967,216,197
20201011,false,2664,543,0,15,0,3,165342,33721,816,878,166,179
20201012,false,2665,544,1,15,0,3,166076,33871,734,882,150,180
20201013,false,2665,544,0,15,0,3,167193,34099,1117,909,228,185
20201014,false,2706,552,41,12,8,2,167977,34259,784,959,160,196
20201015,false,2756,562,50,15,10,3,169162,34500,1185,937,242,191
20201016,false,2786,568,30,17,6,3,170374,34748,1212,1027,247,209
20201017,false,2788,569,2,19,0,4,171662,35010,1288,987,263,201
20201018,false,2788,569,0,18,0,4,172626,35207,964,1019,197,208
20201019,false,2789,569,1,18,0,4,173485,35382,859,1041,175,212
20201020,false,2805,572,16,18,3,4,174528,35595,1043,1058,213,216
20201021,false,2805,572,0,20,0,4,174528,35595,0,1048,0,214
20201022,false,2843,580,38,14,8,3,177064,36112,2536,936,517,191
20201023,false,2859,583,16,12,3,2,180916,36898,3852,1129,786,230
20201024,false,2866,585,7,10,1,2,183276,37379,2360,1506,481,307
20201025,false,2866,585,0,11,0,2,184355,37599,1079,1659,220,338
20201026,false,2866,585,0,11,0,2,185322,37796,967,1676,197,342
20201027,false,2892,590,26,11,5,2,186437,38024,1115,1691,227,345
20201028,false,2911,594,19,12,4,2,187706,38282,1269,1701,259,347
20201029,false,2914,594,3,15,1,3,189149,38577,1443,1883,294,384
20201030,false,2932,598,18,10,4,2,190496,38851,1347,1726,275,352
20201031,false,2967,605,35,10,7,2,192285,39216,1789,1369,365,279
20201101,false,2973,606,6,14,1,3,193985,39563,1700,1287,347,262
20201102,false,2973,606,0,15,0,3,194892,39748,907,1376,185,281
20201103,false,2987,609,14,15,3,3,195929,39960,1037,1367,211,279
20201104,false,3006,613,19,14,4,3,197777,40336,1848,1356,377,277
20201105,false,3026,617,20,14,4,3,199158,40618,1381,1439,282,293
20201106,false,3049,622,23,16,5,3,200714,40935,1556,1430,317,292
20201107,false,3082,629,33,17,7,3,202482,41296,1768,1460,361,298
20201108,false,3084,629,2,16,0,3,203687,41542,1205,1457,246,297
20201109,false,3084,629,0,16,0,3,204857,41780,1170,1386,239,283
20201110,false,3120,636,36,16,7,3,206567,42129,1710,1424,349,290
20201111,false,3201,653,81,19,17,4,208637,42551,2070,1520,422,310
20201112,false,3213,655,12,28,2,6,210637,42959,2000,1551,408,316
20201113,false,3231,659,18,27,4,6,213617,43567,2980,1640,608,334
20201114,false,3246,662,15,26,3,5,215843,44021,2226,1843,454,376
20201115,false,3248,662,2,23,0,5,217822,44425,1979,1909,404,389
20201116,false,3249,663,1,23,0,5,219232,44712,1410,2019,288,412
20201117,false,3301,673,52,24,11,5,220848,45042,1616,2054,330,419
20201118,false,3347,683,46,26,9,5,223486,45580,2638,2040,538,416
20201119,false,3419,697,72,21,15,4,225910,46074,2424,2121,494,433
20201120,false,3451,704,32,29,7,6,228373,46576,2463,2182,502,445
20201121,false,3457,705,6,31,1,6,230708,47053,2335,2108,476,430
20201122,false,3457,705,0,30,0,6,232506,47419,1798,2124,367,433
20201123,false,3459,705,2,30,0,6,234080,47740,1574,2098,321,428
20201124,false,3472,708,13,30,3,6,236865,48308,2785,2121,568,433
20201125,false,3532,720,60,24,12,5,239318,48809,2453,2288,500,467
20201126,false,3572,729,40,26,8,5,241957,49347,2639,2262,538,461
20201127,false,3572,729,0,22,0,4,242874,49534,917,2292,187,467
20201128,false,3572,729,0,17,0,3,244993,49966,2119,2072,432,423
20201129,false,3577,730,5,16,1,3,247229,50422,2236,2041,456,416
20201130,false,3578,730,1,17,0,3,249524,50890,2295,2103,468,429
20201201,false,3638,742,60,17,12,3,252900,51579,3376,2206,689,450
20201202,false,3711,757,73,24,15,5,256828,52380,3928,2291,801,467
20201203,false,3776,770,65,26,13,5,260359,53100,3531,2501,720,510
20201204,false,3831,781,55,29,11,6,264199,53883,3840,2629,783,536
20201205,false,3877,791,46,37,9,8,267589,54575,3390,3046,691,621
20201206,false,3889,793,12,44,2,9,269877,55041,2288,3228,467,658
20201207,false,3892,794,3,45,1,9,272229,55521,2352,3235,480,660
20201208,false,3942,804,50,45,10,9,276665,56426,4436,3244,905,662
20201209,false,3985,813,43,43,9,9,280187,57144,3522,3395,718,692
20201210,false,4034,823,49,39,10,8,284922,58110,4735,3337,966,681
20201211,false,4086,833,52,37,11,8,288775,58895,3853,3509,786,716
20201212,false,4102,837,16,36,3,7,292841,59725,4066,3511,829,716
20201213,false,4102,837,0,32,0,7,295631,60294,2790,3607,569,736
20201214,false,4102,837,0,30,0,6,297895,60755,2264,3679,462,750
20201215,false,4124,841,22,30,4,6,301533,61497,3638,3667,742,748
20201216,false,4198,856,74,26,15,5,305640,62335,4107,3553,838,725
20201217,false,4254,868,56,30,11,6,310335,63293,4695,3636,958,742
20201218,false,4296,876,42,31,9,6,315683,64383,5348,3630,1091,740
20201219,false,4389,895,93,30,19,6,319904,65244,4221,3844,861,784
20201220,false,4389,895,0,41,0,8,322452,65764,2548,3866,520,788
20201221,false,4389,895,0,41,0,8,324832,66249,2380,3832,485,782
20201222,false,4452,908,63,41,13,8,329811,67265,4979,3848,1015,785
20201223,false,4587,936,135,47,28,10,334569,68235,4758,4040,970,824
20201224,false,4676,954,89,56,18,11,338801,69098,4232,4133,863,843
20201225,false,4680,954,4,60,1,12,342426,69837,3625,4067,739,829
20201226,false,4685,956,5,55,1,11,343458,70048,1032,3820,210,779
20201227,false,4691,957,6,42,1,9,345628,70491,2170,3365,443,686
20201228,false,4712,961,21,43,4,9,347897,70953,2269,3311,463,675
20201229,false,4737,966,25,46,5,9,351804,71750,3907,3295,797,672
20201230,false,4774,974,37,41,8,8,356820,72773,5016,3142,1023,641
20201231,false,4827,984,53,27,11,6,361226,73672,4406,3179,899,648
20210101,false,4872,994,45,22,9,4,365747,74594,4521,3204,922,653
20210102,false,4872,994,0,27,0,6,369458,75351,3711,3332,757,680
20210103,false,4873,994,1,27,0,6,371934,75856,2476,3714,505,757
20210104,false,4878,995,5,26,1,5,374095,76296,2161,3758,441,766
20210105,false,4886,996,8,24,2,5,379593,77418,5498,3743,1121,763
20210106,false,4994,1019,108,21,22,4,384184,78354,4591,3970,936,810
20210107,false,5080,1036,86,31,18,6,389230,79383,5046,3909,1029,797
20210108,false,5191,1059,111,36,23,7,394287,80414,5057,4001,1031,816
20210109,false,5299,1081,108,46,22,9,399150,81406,4863,4077,992,832
20210110,false,5334,1088,35,61,7,12,401900,81967,2750,4242,561,865
20210111,false,5347,1091,13,66,3,13,404000,82395,2100,4281,428,873
20210112,false,5573,1137,226,67,46,14,407848,83180,3848,4272,785,871
20210113,false,5760,1175,187,98,38,20,410995,83822,3147,4036,642,823
20210114,false,5945,1212,185,109,38,22,414583,84554,3588,3830,732,781
20210115,false,6030,1230,85,124,17,25,417528,85154,2945,3622,601,739
20210116,false,6119,1248,89,120,18,24,420681,85797,3153,3320,643,677
20210117,false,6120,1248,1,117,0,24,422598,86188,1917,3076,391,627
20210118,false,6121,1248,1,112,0,23,424028,86480,1430,2957,292,603
20210119,false,6126,1249,5,111,1,23,426543,86993,2515,2861,513,583
20210120,false,6283,1281,157,79,32,16,429655,87628,3112,2671,635,545
20210121,false,6379,1301,96,75,20,15,432536,88215,2881,2666,588,544
20210122,false,6486,1323,107,62,22,13,436087,88940,3551,2565,724,523
20210123,false,6657,1358,171,65,35,13,439442,89624,3355,2651,684,541
20210124,false,6660,1358,3,77,1,16,441170,89976,1728,2680,352,547
20210125,true,6740,1370,80,80,16,16,443000,90400,2160,2160,440,440
20210126,true,6820,1390,79,79,16,16,445000,90800,2010,2010,410,410
20210127,true,6900,1410,77,77,16,16,447000,91200,1860,1860,380,380
20210128,true,6970,1420,75,75,15,15,449000,91600,1720,1720,351,351
20210129,true,7040,1440,74,74,15,15,450000,91900,1570,1570,321,321
20210130,true,7120,1450,72,72,15,15,452000,92200,1430,1430,291,291
20210131,true,7190,1470,71,71,14,14,453000,92400,1280,1280,262,262
20210201,true,7260,1480,69,69,14,14,454000,92700,1140,1140,232,232
20210202,true,7320,1490,68,68,14,14,455000,92900,991,991,202,202
20210203,true,7390,1510,66,66,14,14,456000,93000,846,846,173,173
20210204,true,7460,1520,65,65,13,13,457000,93200,700,700,143,143
20210205,true,7520,1530,63,63,13,13,457000,93300,554,554,113,113
20210206,true,7580,1550,62,62,13,13,458000,93400,408,408,83,83
20210207,true,7640,1560,60,60,12,12,458000,93400,263,263,54,54
