date,projected,deaths,deathsPerMillion,deathIncrease,deathIncreaseAverage,deathIncreasePerMillion,deathIncreaseAveragePerMillion,positive,positivePerMillion,positiveIncrease,positiveIncreaseAverage,positiveIncreasePerMillion,positiveIncreaseAveragePerMillion
20200810,false,58,93,0,0,0,0,1461,2341,3,5,5,8
20200811,false,58,93,0,0,0,0,1473,2361,12,5,19,8
20200812,false,58,93,0,0,0,0,1478,2369,5,6,8,10
20200813,false,58,93,0,0,0,0,1484,2378,6,6,10,10
20200814,false,58,93,0,0,0,0,1501,2405,17,5,27,8
20200815,false,58,93,0,0,0,0,1510,2420,9,8,14,13
20200816,false,58,93,0,0,0,0,1515,2428,5,8,8,13
20200817,false,58,93,0,0,0,0,1527,2447,12,8,19,13
20200818,false,58,93,0,0,0,0,1530,2452,3,9,5,14
20200819,false,58,93,0,0,0,0,1532,2455,2,8,3,13
20200820,false,58,93,0,0,0,0,1536,2462,4,8,6,13
20200821,false,58,93,0,0,0,0,1540,2468,4,7,6,11
20200822,false,58,93,0,0,0,0,1551,2486,11,6,18,10
20200823,false,58,93,0,0,0,0,1556,2494,5,6,8,10
20200824,false,58,93,0,0,0,0,1564,2506,8,6,13,10
20200825,false,58,93,0,0,0,0,1570,2516,6,5,10,8
20200826,false,58,93,0,0,0,0,1574,2522,4,6,6,10
20200827,false,58,93,0,0,0,0,1585,2540,11,6,18,10
20200828,false,58,93,0,0,0,0,1589,2547,4,7,6,11
20200829,false,58,93,0,0,0,0,1601,2566,12,7,19,11
20200830,false,58,93,0,0,0,0,1612,2583,11,7,18,11
20200831,false,58,93,0,0,0,0,1617,2591,5,8,8,13
20200901,false,58,93,0,0,0,0,1623,2601,6,8,10,13
20200902,false,58,93,0,0,0,0,1625,2604,2,8,3,13
20200903,false,58,93,0,0,0,0,1630,2612,5,7,8,11
20200904,false,58,93,0,0,0,0,1640,2628,10,6,16,10
20200905,false,58,93,0,0,0,0,1645,2636,5,7,8,11
20200906,false,58,93,0,0,0,0,1646,2638,1,6,2,10
20200907,false,58,93,0,0,0,0,1650,2644,4,5,6,8
20200908,false,58,93,0,0,0,0,1652,2647,2,5,3,8
20200909,false,58,93,0,0,0,0,1657,2655,5,4,8,6
20200910,false,58,93,0,0,0,0,1660,2660,3,5,5,8
20200911,false,58,93,0,0,0,0,1668,2673,8,4,13,6
20200912,false,58,93,0,0,0,0,1677,2688,9,4,14,6
20200913,false,58,93,0,0,0,0,1684,2699,7,5,11,8
20200914,false,58,93,0,0,0,0,1695,2716,11,5,18,8
20200915,false,58,93,0,0,0,0,1702,2728,7,6,11,10
20200916,false,58,93,0,0,0,0,1704,2731,2,7,3,11
20200917,false,58,93,0,0,0,0,1707,2736,3,7,5,11
20200918,false,58,93,0,0,0,0,1709,2739,2,7,3,11
20200919,false,58,93,0,0,0,0,1713,2745,4,6,6,10
20200920,false,58,93,0,0,0,0,1718,2753,5,5,8,8
20200921,false,58,93,0,0,0,0,1722,2760,4,5,6,8
20200922,false,58,93,0,0,0,0,1724,2763,2,4,3,6
20200923,false,58,93,0,0,0,0,1725,2764,1,3,2,5
20200924,false,58,93,0,0,0,0,1727,2768,2,3,3,5
20200925,false,58,93,0,0,0,0,1734,2779,7,3,11,5
20200926,false,58,93,0,0,0,0,1744,2795,10,4,16,6
20200927,false,58,93,0,0,0,0,1746,2798,2,4,3,6
20200928,false,58,93,0,0,0,0,1749,2803,3,4,5,6
20200929,false,58,93,0,0,0,0,1753,2809,4,4,6,6
20200930,false,58,93,0,0,0,0,1756,2814,3,4,5,6
20201001,false,58,93,0,0,0,0,1759,2819,3,4,5,6
20201002,false,58,93,0,0,0,0,1773,2841,14,5,22,8
20201003,false,58,93,0,0,0,0,1782,2856,9,6,14,10
20201004,false,58,93,0,0,0,0,1788,2865,6,5,10,8
20201005,false,58,93,0,0,0,0,1821,2918,33,6,53,10
20201006,false,58,93,0,0,0,0,1825,2925,4,10,6,16
20201007,false,58,93,0,0,0,0,1832,2936,7,10,11,16
20201008,false,58,93,0,0,0,0,1843,2954,11,11,18,18
20201009,false,58,93,0,0,0,0,1851,2966,8,12,13,19
20201010,false,58,93,0,0,0,0,1861,2982,10,11,16,18
20201011,false,58,93,0,0,0,0,1871,2998,10,11,16,18
20201012,false,58,93,0,0,0,0,1880,3013,9,12,14,19
20201013,false,58,93,0,0,0,0,1891,3031,11,8,18,13
20201014,false,58,93,0,0,0,0,1894,3035,3,9,5,14
20201015,false,58,93,0,0,0,0,1910,3061,16,9,26,14
20201016,false,58,93,0,0,0,0,1923,3082,13,10,21,16
20201017,false,58,93,0,0,0,0,1932,3096,9,10,14,16
20201018,false,58,93,0,0,0,0,1943,3114,11,10,18,16
20201019,false,58,93,0,0,0,0,1951,3127,8,10,13,16
20201020,false,58,93,0,0,0,0,1963,3146,12,10,19,16
20201021,false,58,93,0,0,0,0,1983,3178,20,10,32,16
20201022,false,58,93,0,0,0,0,1999,3204,16,13,26,21
20201023,false,58,93,0,0,0,0,2029,3252,30,13,48,21
20201024,false,58,93,0,0,0,0,2057,3297,28,15,45,24
20201025,false,58,93,0,0,0,0,2087,3345,30,18,48,29
20201026,false,58,93,0,0,0,0,2096,3359,9,21,14,34
20201027,false,58,93,0,0,0,0,2127,3409,31,21,50,34
20201028,false,58,93,0,0,0,0,2138,3426,11,23,18,37
20201029,false,58,93,0,0,0,0,2154,3452,16,22,26,35
20201030,false,58,93,0,0,0,0,2173,3482,19,22,30,35
20201031,false,58,93,0,0,0,0,2195,3518,22,21,35,34
20201101,false,58,93,0,0,0,0,2212,3545,17,20,27,32
20201102,false,58,93,0,0,0,0,2235,3582,23,18,37,29
20201103,false,58,93,0,0,0,0,2257,3617,22,20,35,32
20201104,false,58,93,0,0,0,0,2288,3667,31,19,50,30
20201105,false,58,93,0,0,0,0,2326,3728,38,21,61,34
20201106,false,58,93,0,0,0,0,2354,3773,28,25,45,40
20201107,false,59,95,1,0,2,0,2382,3817,28,26,45,42
20201108,false,59,95,0,0,0,0,2436,3904,54,27,87,43
20201109,false,59,95,0,0,0,0,2461,3944,25,32,40,51
20201110,false,59,95,0,0,0,0,2513,4027,52,32,83,51
20201111,false,59,95,0,0,0,0,2602,4170,89,37,143,59
20201112,false,59,95,0,0,0,0,2727,4370,125,45,200,72
20201113,false,59,95,0,0,0,0,2829,4534,102,57,163,91
20201114,false,59,95,0,0,0,0,2927,4691,98,68,157,109
20201115,false,59,95,0,0,0,0,2971,4761,44,78,71,125
20201116,false,59,95,0,0,0,0,3095,4960,124,76,199,122
20201117,false,59,95,0,0,0,0,3201,5130,106,91,170,146
20201118,false,60,96,1,0,2,0,3255,5216,54,98,87,157
20201119,false,61,98,1,0,2,0,3407,5460,152,93,244,149
20201120,false,62,99,1,0,2,0,3551,5691,144,97,231,155
20201121,false,63,101,1,0,2,0,3639,5832,88,103,141,165
20201122,false,63,101,0,1,0,2,3727,5973,88,102,141,163
20201123,false,63,101,0,1,0,2,3795,6082,68,108,109,173
20201124,false,64,103,1,1,2,2,3845,6162,50,100,80,160
20201125,false,64,103,0,1,0,2,3938,6311,93,92,149,147
20201126,false,64,103,0,1,0,2,4017,6438,79,98,127,157
20201127,false,67,107,3,0,5,0,4115,6595,98,87,157,139
20201128,false,67,107,0,1,0,2,4155,6659,40,81,64,130
20201129,false,67,107,0,1,0,2,4225,6771,70,74,112,119
20201130,false,69,111,2,1,3,2,4296,6885,71,71,114,114
20201201,false,72,115,3,1,5,2,4365,6995,69,72,111,115
20201202,false,74,119,2,1,3,2,4466,7157,101,74,162,119
20201203,false,75,120,1,1,2,2,4690,7516,224,75,359,120
20201204,false,77,123,2,2,3,3,4763,7633,73,96,117,154
20201205,false,79,127,2,1,3,2,4894,7843,131,93,210,149
20201206,false,79,127,0,2,0,3,5015,8037,121,106,194,170
20201207,false,81,130,2,2,3,3,5080,8141,65,113,104,181
20201208,false,85,136,4,2,6,3,5180,8301,100,112,160,179
20201209,false,86,138,1,2,2,3,5285,8470,105,116,168,186
20201210,false,89,143,3,2,5,3,5413,8675,128,117,205,188
20201211,false,93,149,4,2,6,3,5541,8880,128,103,205,165
20201212,false,95,152,2,2,3,3,5626,9016,85,111,136,178
20201213,false,95,152,0,2,0,3,5753,9220,127,105,204,168
20201214,false,96,154,1,2,2,3,5857,9386,104,105,167,168
20201215,false,100,160,4,2,6,3,5923,9492,66,111,106,178
20201216,false,105,168,5,2,8,3,6009,9630,86,106,138,170
20201217,false,105,168,0,3,0,5,6149,9854,140,103,224,165
20201218,false,107,171,2,2,3,3,6243,10005,94,105,151,168
20201219,false,108,173,1,2,2,3,6343,10165,100,100,160,160
20201220,false,111,178,3,2,5,3,6443,10326,100,102,160,163
20201221,false,111,178,0,2,0,3,6534,10471,91,99,146,159
20201222,false,112,179,1,2,2,3,6608,10590,74,97,119,155
20201223,false,117,188,5,2,8,3,6680,10705,72,98,115,157
20201224,false,120,192,3,2,5,3,6781,10867,101,96,162,154
20201225,false,120,192,0,2,0,3,6781,10867,0,90,0,144
20201226,false,121,194,1,2,2,3,6966,11164,185,77,296,123
20201227,false,127,204,6,2,10,3,7029,11265,63,89,101,143
20201228,false,129,207,2,2,3,3,7120,11410,91,84,146,135
20201229,false,130,208,1,3,2,5,7202,11542,82,84,131,135
20201230,false,134,215,4,3,6,5,7276,11660,74,85,119,136
20201231,false,136,218,2,2,3,3,7412,11878,136,85,218,136
20210101,false,136,218,0,2,0,3,7412,11878,0,90,0,144
20210102,false,139,223,3,2,5,3,7689,12322,277,90,444,144
20210103,false,140,224,1,3,2,5,7793,12489,104,103,167,165
20210104,true,143,229,3,3,5,5,7880,12600,87,87,139,139
20210105,true,146,234,3,3,5,5,7970,12800,87,87,139,139
20210106,true,149,239,3,3,5,5,8050,12900,87,87,139,139
20210107,true,152,244,3,3,5,5,8140,13000,86,86,138,138
20210108,true,155,248,3,3,5,5,8230,13200,86,86,138,138
20210109,true,158,253,3,3,5,5,8310,13300,85,85,136,136
20210110,true,161,258,3,3,5,5,8400,13500,85,85,136,136
20210111,true,164,263,3,3,5,5,8480,13600,85,85,136,136
20210112,true,167,268,3,3,5,5,8560,13700,84,84,135,135
20210113,true,170,272,3,3,5,5,8650,13900,84,84,135,135
20210114,true,173,277,3,3,5,5,8730,14000,83,83,133,133
20210115,true,176,282,3,3,5,5,8820,14100,83,83,133,133
20210116,true,179,287,3,3,5,5,8900,14300,83,83,133,133
20210117,true,182,292,3,3,5,5,8980,14400,82,82,131,131
