date,projected,deaths,deathsPerMillion,deathIncrease,deathIncreaseAverage,deathIncreasePerMillion,deathIncreaseAveragePerMillion,positive,positivePerMillion,positiveIncrease,positiveIncreaseAverage,positiveIncreasePerMillion,positiveIncreaseAveragePerMillion
20200305,false,0,0,0,0,0,0,1,0,0,0,0,0
20200306,false,0,0,0,0,0,0,1,0,0,0,0,0
20200307,false,0,0,0,0,0,0,1,0,0,0,0,0
20200308,false,0,0,0,0,0,0,3,0,2,2,0,0
20200309,false,0,0,0,0,0,0,3,0,0,0,0,0
20200310,false,0,0,0,0,0,0,7,1,4,4,1,1
20200311,false,0,0,0,0,0,0,7,1,0,0,0,0
20200312,false,0,0,0,0,0,0,18,3,11,11,2,2
20200313,false,0,0,0,0,0,0,26,4,8,2,1,0
20200314,false,0,0,0,0,0,0,32,5,6,4,1,1
20200315,false,0,0,0,0,0,0,39,6,7,4,1,1
20200316,false,0,0,0,0,0,0,52,8,13,5,2,1
20200317,false,0,0,0,0,0,0,73,11,21,7,3,1
20200318,false,0,0,0,0,0,0,98,14,25,9,4,1
20200319,false,0,0,0,0,0,0,154,23,56,13,8,2
20200320,false,0,0,0,0,0,0,228,33,74,19,11,3
20200321,false,0,0,0,0,0,0,371,54,143,29,21,4
20200322,false,0,0,0,0,0,0,505,74,134,48,20,7
20200323,false,2,0,2,0,0,0,615,90,110,67,16,10
20200324,false,2,0,0,0,0,0,667,98,52,80,8,12
20200325,false,3,0,1,0,0,0,784,115,117,85,17,12
20200326,false,3,0,0,0,0,0,957,140,173,98,25,14
20200327,false,6,1,3,0,0,0,1203,176,246,115,36,17
20200328,false,6,1,0,1,0,0,1373,201,170,139,25,20
20200329,false,7,1,1,1,0,0,1537,225,164,143,24,21
20200330,false,13,2,6,1,1,0,1834,268,297,147,43,22
20200331,false,23,3,10,2,1,0,2239,328,405,174,59,25
20200401,false,24,4,1,3,0,0,2683,393,444,225,65,33
20200402,false,32,5,8,3,1,0,2845,416,162,271,24,40
20200403,false,37,5,5,4,1,1,3067,449,222,270,32,40
20200404,false,43,6,6,4,1,1,3321,486,254,266,37,39
20200405,false,44,6,1,5,0,1,3633,532,312,278,46,41
20200406,false,65,10,21,5,3,1,3802,556,169,299,25,44
20200407,false,72,11,7,7,1,1,4138,606,336,281,49,41
20200408,false,79,12,7,7,1,1,4362,638,224,271,33,40
20200409,false,94,14,15,8,2,1,4634,678,272,240,40,35
20200410,false,98,14,4,9,1,1,4862,712,228,256,33,37
20200411,false,101,15,3,9,0,1,5114,748,252,256,37,37
20200412,false,101,15,0,8,0,1,5308,777,194,256,28,37
